the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E610000094EFDFDD46CA52C06D96A2C7B5044440,0101000020110F0000B6F7833EBDEA5FC19C8DF7C11E955241,332347,2018.0,201814048317,0411,2018-06-09,05:26:00,B,M,39,head/multi,N,N,N,5200 BLOCK Belfield Ave,0,-75.16057536,40.03679748,14,0,1,0,40.03679748,-75.16057536
0101000020E610000029A0603170C852C0217DAC43E2034440,0101000020110F00003E43E2C19DE75FC17C69832334945241,332348,2018.0,201835048531,0411,2018-06-10,01:46:00,W,M,21,shoulder,N,N,N,5200 BLOCK N 5th St,1,-75.13184771,40.03034254,35,0,1,0,40.03034254,-75.13184771
0101000020E61000002EE6634E82C852C0AC2D65AE46004440,0101000020110F000083115186BCE75FC1EA7426EF33905241,332349,2018.0,201825044095,0411,2018-06-08,14:30:00,B,M,29,thigh,N,N,N,200 BLOCK W Ontario St,0,-75.13295326,40.00215702,25,0,1,0,40.00215702,-75.13295326
0101000020E610000088C6EAC16ACD52C078712C39B8FB4340,0101000020110F00008A68CDBB12F05FC1A2FA98FF268B5241,332350,2018.0,201816024928,0411,2018-06-09,06:42:00,B,M,51,multi,N,N,N,700 BLOCK N 43rd St,0,-75.20964096,39.96655955,16,0,1,0,39.96655955,-75.20964096
0101000020E61000001A10C6F4E9C352C07927D9C9E4024440,0101000020110F0000C8E02E60EEDF5FC100B75D011B935241,332351,2018.0,201815049872,0411,2018-06-08,01:50:00,B,M,18,multi,N,N,N,4300 BLOCK Benner St,0,-75.06115455,40.02260707,15,0,1,0,40.02260707,-75.06115455
0101000020E61000005F155E3806CC52C08F4ADA22A3F74340,0101000020110F000098627E1EB5ED5FC14862492AA1865241,332352,2018.0,201817024499,0411,2018-06-11,15:35:00,B,M,25,leg,N,N,N,2600 BLOCK Wilder St,0,-75.18787965,39.93466602,17,0,1,0,39.93466602,-75.18787965
0101000020E610000071F1E82DFBC452C063F6CB8AD5014440,0101000020110F0000B3170979BEE15FC1FC8AA632EE915241,332353,2018.0,201815051648,0411,2018-06-12,21:57:00,B,M,45,knee,N,N,N,4700 BLOCK Tackawanna St,0,-75.07783077,40.01432929,15,0,1,0,40.01432929,-75.07783077
0101000020E6100000FB35A330F9C852C0B4837C9688014440,0101000020110F0000E6C2F27586E85FC18BAE0BDD98915241,332354,2018.0,201825045377,0411,2018-06-12,23:14:00,B,M,19,torso,N,N,N,3900 BLOCK N Franklin St,0,-75.14020935,40.01198083,25,0,1,0,40.01198083,-75.14020935
0101000020E61000004D3781D0D7CD52C0461320F1C8FF4340,0101000020110F0000523A55FACBF05FC14BC35587A88F5241,332355,2018.0,201819048447,0411,2018-06-12,20:58:00,B,M,21,chest,N,N,N,4300 BLOCK Monument Rd,0,-75.21629727,39.99831976,19,0,1,0,39.99831976,-75.21629727
0101000020E61000004F1500A13DC552C0C17A166364024440,0101000020110F0000DF9715582FE25FC159C9179B8C925241,332356,2018.0,201815051676,0411,2018-06-13,01:05:00,B,M,29,head,N,N,N,4800 BLOCK Frankford Ave,0,-75.08188653,40.01868857,15,0,1,0,40.01868857,-75.08188653
0101000020E61000005B917F03E6C952C0272F530FA8034440,0101000020110F000020A8C5BA18EA5FC1A60C9F94F3935241,332357,2018.0,201835049495,0411,2018-06-13,12:08:00,B,F,34,leg,N,N,N,1800 BLOCK W Rockland St,0,-75.15466392,40.02856628,35,0,1,0,40.02856628,-75.15466392
0101000020E61000003CCE7EEE15CA52C0DB2DD17203F64340,0101000020110F0000413E801F6AEA5FC105B947C8D4845241,332358,2018.0,201803033465,0411,2018-06-13,13:42:00,B,M,31,ankle,N,N,N,600 BLOCK Winton St,0,-75.1575886,39.92198025,03,0,1,0,39.92198024,-75.1575886
0101000020E6100000066B39234CC852C061A052C29FFF4340,0101000020110F000022368A8360E75FC10F2B1BDF7A8F5241,332359,2018.0,201825045964,0411,2018-06-14,21:34:00,B,M,27,leg,N,N,N,3100 BLOCK N Front St,0,-75.12964707,39.99706296,25,0,1,0,39.99706296,-75.12964707
0101000020E6100000066B39234CC852C061A052C29FFF4340,0101000020110F000022368A8360E75FC10F2B1BDF7A8F5241,332360,2018.0,201825045974,0411,2018-06-14,21:34:00,W,M,19,back,N,N,N,3100 BLOCK N Front St,1,-75.12964707,39.99706296,25,0,1,0,39.99706296,-75.12964707
0101000020E6100000B9E04E1AD1C952C0325E4E6441074440,0101000020110F00007A01D735F5E95FC1234E0EAFF1975241,332442,2018.0,201814057701,0411,2018-07-09,23:20:00,B,F,39,arm,N,N,N,6700 BLOCK N Woodstock St,0,-75.15338762,40.0566831,14,0,1,0,40.0566831,-75.15338762
0101000020E6100000B0334B2362C952C0286ECB36A6054440,0101000020110F000012DCAAB938E95FC15FAE297B29965241,332443,2018.0,201835057840,0411,2018-07-09,22:37:00,B,F,22,leg,N,N,N,1500 BLOCK Widener Pl,0,-75.14661486,40.04413495,35,0,1,0,40.04413495,-75.14661486
0101000020E610000003997C3706CC52C0AB0FFB6F6BF74340,0101000020110F0000F75FFF1CB5ED5FC1877F047963865241,332444,2018.0,201817028739,0411,2018-07-09,00:41:00,B,M,16,multi,N,N,N,2500 BLOCK Tasker St,0,-75.18787944,39.93296623,17,0,1,0,39.93296623,-75.18787944
0101000020E610000003997C3706CC52C0AB0FFB6F6BF74340,0101000020110F0000F75FFF1CB5ED5FC1877F047963865241,332445,2018.0,201817028740,0411,2018-07-09,00:41:00,B,M,20,multi,N,N,N,2500 BLOCK Tasker St,0,-75.18787944,39.93296623,17,0,1,0,39.93296623,-75.18787944
0101000020E6100000D96553096AC752C04E2CCF07F4FE4340,0101000020110F000021894F75E0E55FC1DCC6967EBC8E5241,332446,2018.0,201824058529,0411,2018-07-09,23:48:00,W,M,23,stomach,N,N,N,2000 BLOCK E Stella St,1,-75.11584695,39.99182222,24,0,1,0,39.99182222,-75.11584695
0101000020E61000009A8398328DCF52C0B9B53B5A0BFB4340,0101000020110F000069C5CCEAB2F35FC1F462CE70678A5241,332447,2018.0,201818043169,0411,2018-07-10,23:37:00,B,M,16,arm,N,N,N,0 BLOCK S 61ST ST,0,-75.24299302,39.96128395,18,0,1,0,39.96128395,-75.24299302
0101000020E610000002B27C024DCA52C0029344C407084440,0101000020110F0000D07CC1ADC7EA5FC1E8A1ABCFCD985241,332448,2018.0,201814057941,0411,2018-07-10,20:40:00,B,M,34,multi,N,N,N,1700 BLOCK N MAYLAND ST,0,-75.16095031,40.06273702,14,0,1,0,40.06273702,-75.1609503
0101000020E6100000AE3E4779E0C952C04F5C2B2DE5064440,0101000020110F00009B5EC8510FEA5FC1411A035D8B975241,332449,2018.0,201835058175,0411,2018-07-10,23:50:00,B,M,33,leg,N,N,N,6500 BLOCK N LAMBERT ST,0,-75.15432579,40.05386891,35,0,1,0,40.05386891,-75.15432579
0101000020E61000005AED69A09CCB52C05782BD7004074440,0101000020110F0000980500C201ED5FC13572810DAE975241,332450,2018.0,201814058102,0411,2018-07-11,11:13:00,B,M,30,abdomen,N,N,N,6600 BLOCK Crowson St,0,-75.18143474,40.05482301,14,0,1,0,40.05482301,-75.18143473
0101000020E61000002EA93D99BDC752C0596674B4E8044440,0101000020110F00000990A1656EE65FC18541A03F57955241,332451,2018.0,201835058514,0411,2018-07-12,00:24:00,B,M,36,back,N,N,N,100 BLOCK W Grange St,0,-75.12094718,40.03835159,35,0,1,0,40.03835159,-75.12094718
0101000020E610000067ECCF6E02CA52C03D254AEFD9064440,0101000020110F0000A4F59F0049EA5FC16201D8E37E975241,332452,2018.0,201814058346,0411,2018-07-12,02:05:00,B,M,22,chest,N,N,N,6500 BLOCK Wyncote Ave,0,-75.15639849,40.05352584,14,0,1,0,40.05352584,-75.15639849
0101000020E61000006ADCBCED99CE52C098AB9B62C0F94340,0101000020110F00006F2A4AB315F25FC17FF7E2BCF8885241,332453,2018.0,201818043517,0411,2018-07-12,03:15:00,B,M,95,arm,N,N,N,5200 BLOCK Rodman St,0,-75.22814506,39.95118363,18,0,1,0,39.95118363,-75.22814506
0101000020E61000006ADCBCED99CE52C098AB9B62C0F94340,0101000020110F00006F2A4AB315F25FC17FF7E2BCF8885241,332454,2018.0,201818043523,0411,2018-07-12,03:15:00,B,M,33,chest,N,N,N,5200 BLOCK Rodman St,0,-75.22814506,39.95118363,18,0,1,0,39.95118363,-75.22814506
0101000020E6100000A3F36D032FC852C0FD9A308A33004440,0101000020110F00009B461F0B2FE75FC1A8733AB61E905241,332455,2018.0,201825054217,0411,2018-07-12,21:22:00,B,M,22,ankle,N,N,N,100 BLOCK E Ontario St,0,-75.12786947,40.00157287,25,0,1,0,40.00157287,-75.12786947
0101000020E6100000A3F36D032FC852C0FD9A308A33004440,0101000020110F00009B461F0B2FE75FC1A8733AB61E905241,332456,2018.0,201825054242,0411,2018-07-12,21:22:00,B,M,24,arm,N,N,N,100 BLOCK E Ontario St,0,-75.12786947,40.00157287,25,0,1,0,40.00157287,-75.12786947
0101000020E610000068DB9BA5C5CB52C04D531DD5DDF64340,0101000020110F0000062A566F47ED5FC11148F6A2C6855241,332457,2018.0,201801025880,0411,2018-07-12,00:01:00,B,M,19,arm,N,N,N,1900 BLOCK S 23rd St,0,-75.18393841,39.92864479,01,0,1,0,39.92864479,-75.18393841
0101000020E61000004AAE284612CA52C01273838000FF4340,0101000020110F000038100AE963EA5FC1460DDF51CA8E5241,332458,2018.0,201822054093,0411,2018-07-15,00:56:00,B,M,16,foot,N,N,N,1500 BLOCK Hazzard St,0,-75.15736536,39.99220282,22,0,1,0,39.99220282,-75.15736536
0101000020E61000005E6A4262D4C552C0457DF565A7014440,0101000020110F000017589E6A2FE35FC115945807BB915241,332459,2018.0,201815062247,0411,2018-07-13,13:59:00,W,M,28,multi,N,N,N,1400 BLOCK Imogene St,1,-75.09108788,40.01292109,15,0,1,0,40.01292109,-75.09108788
0101000020E610000031248A3D32C552C06068BFFF20034440,0101000020110F00002886E1FF1BE25FC1570462C85D935241,332460,2018.0,201815062470,0411,2018-07-14,02:45:00,B,M,17,leg,N,N,N,5200 BLOCK Saul St,0,-75.08119143,40.02444455,15,0,1,0,40.02444455,-75.08119143
0101000020E6100000D79A73115BCA52C0002B55DC17084440,0101000020110F00003E8BF58EDFEA5FC1B348BCABDF985241,332461,2018.0,201814058844,0411,2018-07-13,17:07:00,B,M,17,multi,N,N,N,1700 BLOCK E Washington Ln,0,-75.16180836,40.06322817,14,0,1,0,40.06322817,-75.16180836
0101000020E61000005793C8BA4FC752C060534A7C2CFE4340,0101000020110F0000665003C6B3E55FC12D89794CDF8D5241,332462,2018.0,201824059585,0411,2018-07-13,09:04:00,B,M,28,groin,N,N,N,2300 BLOCK E Cambria St,0,-75.11424131,39.98573259,24,0,1,0,39.98573259,-75.11424131
0101000020E610000095B290A950C752C02C19950EB5FE4340,0101000020110F0000A0949B5BB5E55FC1D33BA7AF768E5241,332463,2018.0,201824060695,0411,2018-07-16,15:41:00,W,M,24,abdomen,N,N,N,2100 BLOCK E Ann St,1,-75.11429824,39.98990042,24,0,1,0,39.98990042,-75.11429824
0101000020E6100000819BBD1ABDC652C07B558052E1FF4340,0101000020110F0000975844B7BAE45FC156A7E88EC38F5241,332464,2018.0,201824060791,0411,2018-07-16,21:45:00,B,M,31,abdomen,N,N,N,1800 BLOCK E Tioga St,0,-75.10529202,39.99906379,24,0,1,0,39.99906379,-75.10529202
0101000020E6100000819BBD1ABDC652C07B558052E1FF4340,0101000020110F0000975844B7BAE45FC156A7E88EC38F5241,332465,2018.0,201824060817,0411,2018-07-16,21:45:00,B,F,39,hand,N,N,N,1800 BLOCK E Tioga St,0,-75.10529202,39.99906379,24,0,1,0,39.99906379,-75.10529202
0101000020E6100000F66BE336F7C852C0948A0086E9FD4340,0101000020110F00001FE6E11A83E85FC18D3F5E13958D5241,332466,2018.0,201826030266,0411,2018-07-16,23:57:00,B,M,14,leg,N,N,N,2100 BLOCK N 4th St,0,-75.14008877,39.98368907,26,0,1,0,39.98368907,-75.14008877
0101000020E6100000F66BE336F7C852C0948A0086E9FD4340,0101000020110F00001FE6E11A83E85FC18D3F5E13958D5241,332467,2018.0,201826030267,0411,2018-07-16,23:57:00,B,M,14,head,N,N,N,2100 BLOCK N 4th St,0,-75.14008877,39.98368907,26,0,1,0,39.98368907,-75.14008877
0101000020E6100000F66BE336F7C852C0948A0086E9FD4340,0101000020110F00001FE6E11A83E85FC18D3F5E13958D5241,332468,2018.0,201826030259,0411,2018-07-16,23:57:00,B,M,15,foot,N,N,N,2100 BLOCK N 4th St,0,-75.14008877,39.98368907,26,0,1,0,39.98368907,-75.14008877
0101000020E6100000F66BE336F7C852C0948A0086E9FD4340,0101000020110F00001FE6E11A83E85FC18D3F5E13958D5241,332469,2018.0,201826030258,0411,2018-07-16,23:57:00,B,M,11,multi,N,N,N,2100 BLOCK N 4th St,0,-75.14008877,39.98368907,26,0,1,0,39.98368907,-75.14008877
0101000020E6100000F66BE336F7C852C0948A0086E9FD4340,0101000020110F00001FE6E11A83E85FC18D3F5E13958D5241,332470,2018.0,201826030265,0411,2018-07-16,23:57:00,B,M,24,multi,N,N,N,2100 BLOCK N 4th St,0,-75.14008877,39.98368907,26,0,1,0,39.98368907,-75.14008877
0101000020E6100000B815A9CD0BCB52C05DCDF05561064440,0101000020110F00000804CDC20BEC5FC146422615F9965241,332471,2018.0,201814060337,0411,2018-07-17,20:48:00,B,M,37,multi,N,N,N,6200 BLOCK Belfield Ave,0,-75.17259542,40.04984545,14,0,1,0,40.04984545,-75.17259542
0101000020E610000050596674F4CA52C0A1A68E3CADFE4340,0101000020110F0000FA73D219E4EB5FC102DA5F046E8E5241,332472,2018.0,201822055324,0411,2018-07-17,02:14:00,B,M,33,thigh,N,N,N,2300 BLOCK Glenwood Ave,0,-75.17117033,39.98966176,22,0,1,0,39.98966176,-75.17117033
0101000020E61000009F24B8ECEBC852C0EAE1F4C342044440,0101000020110F000059B2A3ED6FE85FC1E7BC7F2D9F945241,332473,2018.0,201835060375,0411,2018-07-17,21:49:00,B,M,28,multi,N,N,N,5300 BLOCK N 10th St,0,-75.1393997,40.03328752,35,0,1,0,40.03328752,-75.1393997
0101000020E6100000B17F645B02C552C0AEBFC2D5C3014440,0101000020110F000073472FAACAE15FC10492EA8FDA915241,332474,2018.0,201815064017,0411,2018-07-18,23:16:00,B,M,27,leg,N,N,N,1900 BLOCK Margaret St,0,-75.07826886,40.01378891,15,0,1,0,40.01378891,-75.07826886
0101000020E61000006AD296088ECF52C01AC03A1258FA4340,0101000020110F0000A1084A56B4F35FC1F8908DCBA0895241,332475,2018.0,201818045843,0411,2018-07-20,01:21:00,B,F,18,leg,N,N,N,6000 BLOCK Pine St,0,-75.24304404,39.95581272,18,1,0,0,39.95581272,-75.24304404
0101000020E61000001F37B2E19FC952C07FEC1E6EC1FE4340,0101000020110F000015B66E9AA1E95FC1F065F066848E5241,332476,2018.0,201822056520,0411,2018-07-21,00:35:00,B,M,15,multi,N,N,N,1100 BLOCK W Cumberland St,0,-75.1503834,39.99027802,22,0,1,0,39.99027802,-75.1503834
0101000020E610000006C2885CF4CA52C08BF2D43CAA094440,0101000020110F0000AFB248F1E3EB5FC1E7E5B53B9E9A5241,332477,2018.0,201814061308,0411,2018-07-20,15:42:00,B,M,17,thigh,N,N,N,1400 BLOCK E Mt Pleasant Ave,0,-75.17116464,40.07550774,14,0,1,0,40.07550774,-75.17116464
0101000020E6100000875EF368F2C452C04E4F0E55E7014440,0101000020110F0000940CBF93AFE15FC18EA3F5EC01925241,332478,2018.0,201815064670,0411,2018-07-20,18:35:00,B,M,26,chest,N,N,N,4700 BLOCK Tackawanna St,0,-75.07729553,40.0148722,15,0,1,0,40.0148722,-75.07729553
0101000020E6100000875EF368F2C452C04E4F0E55E7014440,0101000020110F0000940CBF93AFE15FC18EA3F5EC01925241,332479,2018.0,201815064788,0411,2018-07-20,18:35:00,B,M,21,chest,N,N,N,4700 BLOCK Tackawanna St,0,-75.07729553,40.0148722,15,0,1,0,40.0148722,-75.07729553
0101000020E6100000EC00804AF2CE52C03F1117C262F64340,0101000020110F00005544EECAABF25FC154830F553E855241,332480,2018.0,201812053493,0411,2018-07-22,18:43:00,B,M,17,chest,N,N,N,6500 BLOCK Gesner St,0,-75.23353827,39.92488886,12,0,1,0,39.92488886,-75.23353827
0101000020E61000003059260D7FCF52C03E4141AD92FB4340,0101000020110F00003DD568E39AF35FC19E0D5564FD8A5241,332481,2018.0,201819060271,0411,2018-07-22,12:24:00,B,M,32,foot,N,N,N,200 BLOCK N 61st St,0,-75.2421296,39.96541372,19,0,1,0,39.96541372,-75.2421296
0101000020E61000000F61DB2685CE52C0BB45A2C841FC4340,0101000020110F000078ADA268F2F15FC1818B7770BF8B5241,332482,2018.0,201819060407,0411,2018-07-22,20:30:00,B,M,38,leg,N,N,N,600 BLOCK N 53rd St,0,-75.22687694,39.97075757,19,1,0,0,39.97075756,-75.22687694
0101000020E6100000C011F6508FC652C0A7FF0F242D014440,0101000020110F00008021A5F06CE45FC12740497633915241,332483,2018.0,201824063749,0411,2018-07-25,01:30:00,B,M,31,shoulder,N,N,N,1300 BLOCK E Lycoming St,0,-75.10249733,40.00919009,24,0,1,0,40.00919009,-75.10249733
0101000020E610000095F837C328CE52C0D40351BDD6F74340,0101000020110F00000BA0F27955F15FC1C3A8AD52DA865241,332484,2018.0,201812054380,0411,2018-07-26,00:45:00,B,F,51,multi,N,N,N,1700 BLOCK S 55th St,0,-75.22123795,39.93624083,12,0,1,0,39.93624083,-75.22123795
0101000020E610000035BBE63C00CD52C0A4C086D0D6FB4340,0101000020110F00007E8FA2CC5DEF5FC15300E5E5488B5241,332485,2018.0,201816033125,0411,2018-07-26,21:20:00,B,M,47,abdomen,N,N,N,800 BLOCK N 40th St,0,-75.20313952,39.96749312,16,0,1,0,39.96749312,-75.20313952
0101000020E6100000F19A9991A8C952C0BC2620FD61014440,0101000020110F00001DFCF45BB0E95FC16624EC0F6E915241,332486,2018.0,201839052480,0411,2018-07-27,04:17:00,W,M,21,arm,N,N,N,3700 BLOCK N BROAD ST,1,-75.15091362,40.01080289,39,0,1,0,40.01080288,-75.15091362
0101000020E6100000ED523C9114CF52C0B5F048FE58F64340,0101000020110F000018C2B303E6F25FC15F559E8433855241,332487,2018.0,201812054883,0411,2018-07-28,00:07:00,B,M,20,multi,N,N,N,6600 BLOCK WOODLAND AV,0,-75.23563033,39.92459086,12,0,1,0,39.92459086,-75.23563033
0101000020E6100000ED523C9114CF52C0B5F048FE58F64340,0101000020110F000018C2B303E6F25FC15F559E8433855241,332488,2018.0,201812054895,0411,2018-07-28,00:07:00,B,M,28,multi,N,N,N,6600 BLOCK WOODLAND AV,0,-75.23563033,39.92459086,12,0,1,0,39.92459086,-75.23563033
0101000020E610000042640DEE79CE52C064A3BD0BA5FD4340,0101000020110F0000F13FE358DFF15FC16A74CE2C498D5241,332489,2018.0,201819062197,0411,2018-07-28,22:16:00,B,M,30,groin,N,N,N,5200 BLOCK PARKSIDE AV,0,-75.22619201,39.9815993,19,0,1,0,39.9815993,-75.22619201
0101000020E6100000BDA4B592ABCF52C07449EE13B4F44340,0101000020110F000083C84F83E6F35FC11F3A186A61835241,332490,2018.0,201812054926,0411,2018-07-28,03:44:00,B,M,24,leg,N,N,N,2500 BLOCK ASHFORD ST,0,-75.244847,39.91174554,12,0,1,0,39.91174554,-75.24484699
0101000020E6100000B4422EC4ECCA52C004818417B3FF4340,0101000020110F00008D989A0AD7EB5FC1A52AFB4D908F5241,332491,2018.0,201839052878,0411,2018-07-29,16:45:00,B,M,28,shoulder,N,N,N,2400 BLOCK W SOMERSET ST,0,-75.17070107,39.99765295,39,0,1,0,39.99765295,-75.17070107
0101000020E61000007C0406623CC552C009EEF60FD8034440,0101000020110F0000C826453A2DE25FC132D5ACD228945241,332492,2018.0,201815067809,0411,2018-07-29,13:52:00,W,M,28,chest,N,N,N,1400 BLOCK E CHELTENHAM AV,1,-75.08181048,40.0300312,15,0,1,0,40.0300312,-75.08181048
0101000020E6100000FF9FDC191AC452C06B583ABCF3014440,0101000020110F0000BFE7952740E05FC156B6FEAD0F925241,332493,2018.0,201815067863,0411,2018-07-29,17:17:00,B,M,31,head,N,N,N,5500 BLOCK TORRESDALE AV,0,-75.06409308,40.01525071,15,0,1,0,40.01525071,-75.06409308
0101000020E61000007F905D507CCA52C040A8E6CDBC044440,0101000020110F00004D559A0718EB5FC14886C08C26955241,332361,2018.0,201814050043,0411,2018-06-14,22:44:00,B,M,23,thigh,N,N,N,400 BLOCK E Penn St,0,-75.16383752,40.03701185,14,0,1,0,40.03701185,-75.16383752
0101000020E61000007F905D507CCA52C040A8E6CDBC044440,0101000020110F00004D559A0718EB5FC14886C08C26955241,332362,2018.0,201814050045,0411,2018-06-14,22:44:00,B,M,27,multi,N,N,N,400 BLOCK E Penn St,0,-75.16383752,40.03701185,14,0,1,0,40.03701185,-75.16383752
0101000020E61000007F905D507CCA52C040A8E6CDBC044440,0101000020110F00004D559A0718EB5FC14886C08C26955241,332363,2018.0,201814050046,0411,2018-06-14,22:44:00,B,M,41,shoulder,N,N,N,400 BLOCK E Penn St,0,-75.16383752,40.03701185,14,0,1,0,40.03701185,-75.16383752
0101000020E61000007F905D507CCA52C040A8E6CDBC044440,0101000020110F00004D559A0718EB5FC14886C08C26955241,332364,2018.0,201814050047,0411,2018-06-14,22:44:00,B,M,23,waist,N,N,N,400 BLOCK E Penn St,0,-75.16383752,40.03701185,14,0,1,0,40.03701185,-75.16383752
0101000020E6100000E011B27F20C852C08F8742F4B9034440,0101000020110F00006AFF926316E75FC1085F926D07945241,332365,2018.0,201835049954,0411,2018-06-14,19:06:00,B,M,24,thigh,N,N,N,200 BLOCK W Rubicam St,0,-75.12698357,40.02911237,35,0,1,0,40.02911237,-75.12698357
0101000020E61000003494E2FCF0C852C08413B0A144034440,0101000020110F00004EB34E8778E85FC1E4AC6C4D85935241,332366,2018.0,201835050029,0411,2018-06-14,22:46:00,B,M,27,leg,N,N,N,4800 BLOCK N Hutchinson St,0,-75.13970873,40.02553197,35,0,1,0,40.02553197,-75.13970873
0101000020E61000003494E2FCF0C852C08413B0A144034440,0101000020110F00004EB34E8778E85FC1E4AC6C4D85935241,332367,2018.0,201835050034,0411,2018-06-14,22:46:00,B,M,21,thigh,N,N,N,4800 BLOCK N Hutchinson St,0,-75.13970873,40.02553197,35,0,1,0,40.02553197,-75.13970873
0101000020E6100000BD670BA542CA52C0F1191E3505FE4340,0101000020110F000076DC9D12B6EA5FC1A85BE7C2B38D5241,332368,2018.0,201822045958,0411,2018-06-15,23:30:00,B,M,54,knee,N,N,N,1600 BLOCK Fontain St,0,-75.16031767,39.98453392,22,0,1,0,39.98453392,-75.16031767
0101000020E61000009988AF5D37CB52C0408F492D31FE4340,0101000020110F00008B49A3C155EC5FC1DB07B97FE48D5241,332369,2018.0,201822046488,0411,2018-06-16,19:05:00,B,M,29,arm,N,N,N,2500 BLOCK W Page St,0,-75.17525428,39.98587576,22,0,1,0,39.98587576,-75.17525427
0101000020E61000001D6F7694D8CA52C0AAD835AD56FE4340,0101000020110F00002DF8B6C0B4EB5FC1FB7DE1100E8E5241,332370,2018.0,201822046613,0411,2018-06-17,00:51:00,B,M,17,head,N,N,N,2200 BLOCK Edgely St,0,-75.16946899,39.98702016,22,0,1,0,39.98702016,-75.16946899
0101000020E6100000196E863C7EC952C05656C31334FC4340,0101000020110F00003940187468E95FC16939EB3FB08B5241,332371,2018.0,201826025351,0411,2018-06-17,00:47:00,B,M,29,buttocks,N,N,N,700 BLOCK W Girard Ave,0,-75.14832986,39.97033927,26,0,1,0,39.97033927,-75.14832986
0101000020E61000005E50F8CF87CA52C0A7142AEEAEFF4340,0101000020110F00003E7E9C8F2BEB5FC1284EE2B08B8F5241,332372,2018.0,201839041931,0411,2018-06-17,00:05:00,B,M,42,legs,N,N,N,2800 BLOCK N Woodtock St,0,-75.16453933,39.997525949999996,39,0,1,0,39.99752595,-75.16453933
0101000020E61000003AE1A970D9CE52C027E13AAD78F74340,0101000020110F00006D1DB69481F25FC137CBF22272865241,332373,2018.0,201812044503,0411,2018-06-17,00:53:00,B,M,23,buttocks,N,N,N,6000 BLOCK Chester Ave,0,-75.23202149,39.93337026,12,0,1,0,39.93337026,-75.23202149
0101000020E61000002C44C9DC63C852C0A0EC988000044440,0101000020110F0000F19018D088E75FC173F19DAD55945241,332374,2018.0,201835050439,0411,2018-06-16,01:30:00,B,M,32,shoulder,N,N,N,400 BLOCK W Wellens St,0,-75.13109512,40.03126533,35,0,1,0,40.03126533,-75.13109512
0101000020E61000003DF6502E0FCB52C076D1C22B6A054440,0101000020110F00000574817F11EC5FC1748CC3DEE6955241,332375,2018.0,201814050123,0411,2018-06-15,09:39:00,B,M,41,leg,N,N,N,300 BLOCK E Haines St,0,-75.17280157,40.04230258,14,0,1,0,40.04230258,-75.17280157
0101000020E61000005DD669496CC552C0412E2FC82F024440,0101000020110F00003638DF987EE25FC150DBA74452925241,332376,2018.0,201815052431,0411,2018-06-15,00:48:00,B,M,24,multi,N,N,N,4700 BLOCK Griscom St,0,-75.0847343,40.01708319,15,0,1,0,40.01708319,-75.0847343
0101000020E610000055EE0DD7CDCA52C0EF95168173FF4340,0101000020110F0000B1759182A2EB5FC10D2B3ECF498F5241,332377,2018.0,201822046931,0411,2018-06-18,02:29:00,B,M,18,multi,N,N,N,2200 BLOCK W Lehigh Ave,0,-75.16881348,39.99571241,22,0,1,0,39.99571241,-75.16881348
0101000020E610000055EE0DD7CDCA52C0EF95168173FF4340,0101000020110F0000B1759182A2EB5FC10D2B3ECF498F5241,332378,2018.0,201822046934,0411,2018-06-18,02:29:00,B,M,24,arm,N,N,N,2200 BLOCK W Lehigh Ave,0,-75.16881348,39.99571241,22,0,1,0,39.99571241,-75.16881348
0101000020E6100000229AEDC820CF52C0C7CF6F2D4DF64340,0101000020110F0000C11167C4FAF25FC1620CBA6E26855241,332379,2018.0,201812045145,0411,2018-06-19,18:30:00,B,M,57,back,N,N,N,6600 BLOCK Woodland Ave,0,-75.23637603,39.92423027,12,0,1,0,39.92423027,-75.23637603
0101000020E6100000F06A9825AACE52C0D10A25F6FDFA4340,0101000020110F00002841A33F31F25FC1B2BB4E9A588A5241,332380,2018.0,201819050603,0411,2018-06-19,18:23:00,B,M,43,back,N,N,N,0 BLOCK N Yewdall St,0,-75.22913494,39.96087529,19,0,1,0,39.96087529,-75.22913494
